Start,Duration,Pitch,Velocity,Instrument
1.0,2.0,62,127,instrument
1.0,2.0,65,127,instrument
1.0,2.0,69,127,instrument
3.0,2.0,67,127,instrument
3.0,2.0,70,127,instrument
3.0,2.0,74,127,instrument
5.0,0.4800000000000004,68,127,instrument
5.0,0.4800000000000004,71,127,instrument
5.0,0.4800000000000004,74,127,instrument
5.48,0.5199999999999996,62,127,instrument
5.48,0.5199999999999996,65,127,instrument
5.48,0.5199999999999996,69,127,instrument
6.0,0.5199999999999996,70,127,instrument
6.0,0.5199999999999996,74,127,instrument
6.0,0.5199999999999996,77,127,instrument
6.52,2.960000000000001,68,127,instrument
6.52,2.960000000000001,71,127,instrument
6.52,2.960000000000001,74,127,instrument
6.52,2.960000000000001,77,127,instrument
9.48,0.5199999999999996,70,127,instrument
9.48,0.5199999999999996,74,127,instrument
9.48,0.5199999999999996,77,127,instrument
10.0,1.0,69,127,instrument
10.0,1.0,73,127,instrument
10.0,1.0,76,127,instrument
11.0,5.52,62,127,instrument
11.0,5.52,65,127,instrument
11.0,5.52,69,127,instrument
16.52,4.48,69,127,instrument
16.52,4.48,73,127,instrument
16.52,4.48,76,127,instrument
21.0,4.0,69,127,instrument
21.0,4.0,73,127,instrument
21.0,4.0,76,127,instrument
21.0,4.0,79,127,instrument
21.0,4.0,82,127,instrument
25.0,2.0,62,127,instrument
25.0,2.0,65,127,instrument
25.0,2.0,69,127,instrument
27.0,1.0,66,127,instrument
27.0,1.0,69,127,instrument
27.0,1.0,72,127,instrument
27.0,1.0,75,127,instrument
28.0,1.0,70,127,instrument
28.0,1.0,74,127,instrument
28.0,1.0,77,127,instrument
29.0,1.0,68,127,instrument
29.0,1.0,71,127,instrument
29.0,1.0,74,127,instrument
29.0,1.0,77,127,instrument
30.0,1.0,69,127,instrument
30.0,1.0,73,127,instrument
30.0,1.0,76,127,instrument
31.0,0.4799999999999969,62,127,instrument
31.0,0.4799999999999969,65,127,instrument
31.0,0.4799999999999969,69,127,instrument
31.479999999999997,2.520000000000003,64,127,instrument
31.479999999999997,2.520000000000003,68,127,instrument
31.479999999999997,2.520000000000003,71,127,instrument
31.479999999999997,2.520000000000003,74,127,instrument
31.479999999999997,2.520000000000003,77,127,instrument
34.0,1.0,69,127,instrument
34.0,1.0,73,127,instrument
34.0,1.0,76,127,instrument
35.0,1.5200000000000031,62,127,instrument
35.0,1.5200000000000031,65,127,instrument
35.0,1.5200000000000031,69,127,instrument
36.52,2.0,70,127,instrument
36.52,2.0,74,127,instrument
36.52,2.0,77,127,instrument
38.52,0.4799999999999969,65,127,instrument
38.52,0.4799999999999969,69,127,instrument
38.52,0.4799999999999969,72,127,instrument
38.52,0.4799999999999969,75,127,instrument
38.52,0.4799999999999969,78,127,instrument
39.0,2.0,70,127,instrument
39.0,2.0,74,127,instrument
39.0,2.0,77,127,instrument
41.0,0.4799999999999969,63,127,instrument
41.0,0.4799999999999969,67,127,instrument
41.0,0.4799999999999969,70,127,instrument
41.48,0.5200000000000031,65,127,instrument
41.48,0.5200000000000031,69,127,instrument
41.48,0.5200000000000031,72,127,instrument
41.48,0.5200000000000031,75,127,instrument
42.0,0.5200000000000031,67,127,instrument
42.0,0.5200000000000031,70,127,instrument
42.0,0.5200000000000031,74,127,instrument
42.52,0.4799999999999969,65,127,instrument
42.52,0.4799999999999969,69,127,instrument
42.52,0.4799999999999969,72,127,instrument
42.52,0.4799999999999969,75,127,instrument
43.0,3.520000000000003,70,127,instrument
43.0,3.520000000000003,74,127,instrument
43.0,3.520000000000003,77,127,instrument
46.52,0.4799999999999969,65,127,instrument
46.52,0.4799999999999969,69,127,instrument
46.52,0.4799999999999969,72,127,instrument
46.52,0.4799999999999969,75,127,instrument
46.52,0.4799999999999969,78,127,instrument
47.0,2.0,70,127,instrument
47.0,2.0,74,127,instrument
47.0,2.0,77,127,instrument
49.0,0.4799999999999969,70,127,instrument
49.0,0.4799999999999969,74,127,instrument
49.0,0.4799999999999969,77,127,instrument
49.0,0.4799999999999969,80,127,instrument
49.48,0.5200000000000031,63,127,instrument
49.48,0.5200000000000031,67,127,instrument
49.48,0.5200000000000031,70,127,instrument
50.0,0.5200000000000031,60,127,instrument
50.0,0.5200000000000031,63,127,instrument
50.0,0.5200000000000031,66,127,instrument
50.0,0.5200000000000031,70,127,instrument
50.52,0.4799999999999969,65,127,instrument
50.52,0.4799999999999969,69,127,instrument
50.52,0.4799999999999969,72,127,instrument
50.52,0.4799999999999969,74,127,instrument
51.0,2.0,70,127,instrument
51.0,2.0,74,127,instrument
51.0,2.0,77,127,instrument
53.0,4.0,69,127,instrument
53.0,4.0,73,127,instrument
53.0,4.0,76,127,instrument
