Start,Duration,Pitch,Velocity,Instrument
1.0,4.0,71,127,instrument
1.0,4.0,74,127,instrument
1.0,4.0,78,127,instrument
5.0,2.0,61,127,instrument
5.0,2.0,64,127,instrument
5.0,2.0,67,127,instrument
5.0,2.0,71,127,instrument
7.0,2.0,71,127,instrument
7.0,2.0,74,127,instrument
7.0,2.0,78,127,instrument
9.0,2.0,61,127,instrument
9.0,2.0,64,127,instrument
9.0,2.0,67,127,instrument
9.0,2.0,71,127,instrument
11.0,7.0,71,127,instrument
11.0,7.0,74,127,instrument
11.0,7.0,78,127,instrument
18.0,1.0,61,127,instrument
18.0,1.0,64,127,instrument
18.0,1.0,67,127,instrument
18.0,1.0,71,127,instrument
19.0,7.0,71,127,instrument
19.0,7.0,74,127,instrument
19.0,7.0,78,127,instrument
26.0,1.0,61,127,instrument
26.0,1.0,64,127,instrument
26.0,1.0,67,127,instrument
26.0,1.0,71,127,instrument
27.0,2.0,71,127,instrument
27.0,2.0,74,127,instrument
27.0,2.0,78,127,instrument
29.0,2.0,66,127,instrument
29.0,2.0,70,127,instrument
29.0,2.0,73,127,instrument
29.0,2.0,76,127,instrument
31.0,1.0,71,127,instrument
31.0,1.0,74,127,instrument
31.0,1.0,78,127,instrument
32.0,0.5,61,127,instrument
32.0,0.5,65,127,instrument
32.0,0.5,68,127,instrument
32.0,0.5,71,127,instrument
32.0,0.5,74,127,instrument
32.5,0.5,71,127,instrument
32.5,0.5,74,127,instrument
32.5,0.5,78,127,instrument
33.0,2.0,61,127,instrument
33.0,2.0,65,127,instrument
33.0,2.0,67,127,instrument
33.0,2.0,71,127,instrument
35.0,2.0,66,127,instrument
35.0,2.0,70,127,instrument
35.0,2.0,73,127,instrument
35.0,2.0,79,127,instrument
37.0,2.0,66,127,instrument
37.0,2.0,70,127,instrument
37.0,2.0,73,127,instrument
37.0,2.0,76,127,instrument
39.0,1.0,71,127,instrument
39.0,1.0,74,127,instrument
39.0,1.0,78,127,instrument
40.0,0.5,61,127,instrument
40.0,0.5,65,127,instrument
40.0,0.5,68,127,instrument
40.0,0.5,71,127,instrument
40.0,0.5,74,127,instrument
40.5,0.5,71,127,instrument
40.5,0.5,74,127,instrument
40.5,0.5,78,127,instrument
41.0,2.0,61,127,instrument
41.0,2.0,67,127,instrument
41.0,2.0,71,127,instrument
43.0,4.0,66,127,instrument
43.0,4.0,70,127,instrument
43.0,4.0,73,127,instrument
43.0,4.0,76,127,instrument
43.0,4.0,79,127,instrument
47.0,2.0,68,127,instrument
47.0,2.0,71,127,instrument
47.0,2.0,74,127,instrument
47.0,2.0,77,127,instrument
49.0,2.0,69,127,instrument
49.0,2.0,73,127,instrument
49.0,2.0,76,127,instrument
51.0,2.0,68,127,instrument
51.0,2.0,71,127,instrument
51.0,2.0,74,127,instrument
51.0,2.0,77,127,instrument
53.0,2.0,69,127,instrument
53.0,2.0,73,127,instrument
53.0,2.0,76,127,instrument
55.0,0.5,69,127,instrument
55.0,0.5,73,127,instrument
55.0,0.5,76,127,instrument
55.5,0.5,64,127,instrument
55.5,0.5,68,127,instrument
55.5,0.5,71,127,instrument
55.5,0.5,74,127,instrument
56.0,0.5,69,127,instrument
56.0,0.5,73,127,instrument
56.0,0.5,76,127,instrument
56.0,0.5,79,127,instrument
56.5,0.5,66,127,instrument
56.5,0.5,70,127,instrument
56.5,0.5,73,127,instrument
56.5,0.5,76,127,instrument
57.0,1.0,67,127,instrument
57.0,1.0,71,127,instrument
57.0,1.0,74,127,instrument
58.0,0.5,60,127,instrument
58.0,0.5,63,127,instrument
58.0,0.5,67,127,instrument
58.5,0.5,66,127,instrument
58.5,0.5,69,127,instrument
58.5,0.5,72,127,instrument
58.5,0.5,75,127,instrument
59.0,2.0,67,127,instrument
59.0,2.0,71,127,instrument
59.0,2.0,74,127,instrument
59.0,2.0,77,127,instrument
61.0,1.5,60,127,instrument
61.0,1.5,64,127,instrument
61.0,1.5,67,127,instrument
62.5,0.5,67,127,instrument
62.5,0.5,71,127,instrument
62.5,0.5,74,127,instrument
62.5,0.5,77,127,instrument
63.0,1.5,60,127,instrument
63.0,1.5,64,127,instrument
63.0,1.5,67,127,instrument
64.5,0.5,61,127,instrument
64.5,0.5,67,127,instrument
64.5,0.5,71,127,instrument
65.0,1.5,71,127,instrument
65.0,1.5,74,127,instrument
65.0,1.5,78,127,instrument
66.5,0.5,66,127,instrument
66.5,0.5,70,127,instrument
66.5,0.5,73,127,instrument
66.5,0.5,76,127,instrument
67.0,1.5,71,127,instrument
67.0,1.5,74,127,instrument
67.0,1.5,78,127,instrument
68.5,0.5,61,127,instrument
68.5,0.5,65,127,instrument
68.5,0.5,68,127,instrument
68.5,0.5,71,127,instrument
69.0,1.0,66,127,instrument
69.0,1.0,70,127,instrument
69.0,1.0,73,127,instrument
70.0,1.0,71,127,instrument
70.0,1.0,74,127,instrument
70.0,1.0,78,127,instrument
71.0,2.0,66,127,instrument
71.0,2.0,69,127,instrument
71.0,2.0,72,127,instrument
71.0,2.0,75,127,instrument
73.0,2.0,67,127,instrument
73.0,2.0,71,127,instrument
73.0,2.0,74,127,instrument
75.0,2.0,68,127,instrument
75.0,2.0,71,127,instrument
75.0,2.0,74,127,instrument
75.0,2.0,77,127,instrument
77.0,2.5,69,127,instrument
77.0,2.5,73,127,instrument
77.0,2.5,76,127,instrument
79.5,0.5,64,127,instrument
79.5,0.5,68,127,instrument
79.5,0.5,71,127,instrument
79.5,0.5,74,127,instrument
80.0,0.5,69,127,instrument
80.0,0.5,73,127,instrument
80.0,0.5,76,127,instrument
80.0,0.5,79,127,instrument
80.5,0.5,66,127,instrument
80.5,0.5,70,127,instrument
80.5,0.5,73,127,instrument
80.5,0.5,76,127,instrument
81.0,1.0,67,127,instrument
81.0,1.0,71,127,instrument
81.0,1.0,74,127,instrument
82.0,0.5,60,127,instrument
82.0,0.5,63,127,instrument
82.0,0.5,67,127,instrument
82.5,0.5,66,127,instrument
82.5,0.5,69,127,instrument
82.5,0.5,72,127,instrument
82.5,0.5,75,127,instrument
83.0,2.0,67,127,instrument
83.0,2.0,71,127,instrument
83.0,2.0,74,127,instrument
83.0,2.0,77,127,instrument
85.0,1.5,60,127,instrument
85.0,1.5,64,127,instrument
85.0,1.5,67,127,instrument
86.5,0.5,67,127,instrument
86.5,0.5,71,127,instrument
86.5,0.5,74,127,instrument
86.5,0.5,77,127,instrument
87.0,1.5,60,127,instrument
87.0,1.5,64,127,instrument
87.0,1.5,67,127,instrument
88.5,0.5,61,127,instrument
88.5,0.5,67,127,instrument
88.5,0.5,71,127,instrument
89.0,1.5,71,127,instrument
89.0,1.5,74,127,instrument
89.0,1.5,78,127,instrument
90.5,0.5,66,127,instrument
90.5,0.5,70,127,instrument
90.5,0.5,73,127,instrument
90.5,0.5,76,127,instrument
91.0,6.0,71,127,instrument
91.0,6.0,74,127,instrument
91.0,6.0,78,127,instrument
