Start,Duration,Pitch,Velocity,Instrument
1.0,8.0,60,127,instrument
1.0,8.0,63,127,instrument
1.0,8.0,67,127,instrument
9.0,2.0,68,127,instrument
9.0,2.0,72,127,instrument
9.0,2.0,75,127,instrument
9.0,2.0,79,127,instrument
11.0,1.0,66,127,instrument
11.0,1.0,69,127,instrument
11.0,1.0,72,127,instrument
11.0,1.0,75,127,instrument
12.0,1.0,63,127,instrument
12.0,1.0,67,127,instrument
12.0,1.0,70,127,instrument
13.0,4.0,63,127,instrument
13.0,4.0,67,127,instrument
13.0,4.0,70,127,instrument
17.0,4.0,65,127,instrument
17.0,4.0,68,127,instrument
17.0,4.0,72,127,instrument
21.0,2.0,60,127,instrument
21.0,2.0,63,127,instrument
21.0,2.0,67,127,instrument
23.0,2.0,61,127,instrument
23.0,2.0,65,127,instrument
23.0,2.0,68,127,instrument
25.0,2.0,60,127,instrument
25.0,2.0,63,127,instrument
25.0,2.0,67,127,instrument
27.0,2.0,67,127,instrument
27.0,2.0,71,127,instrument
27.0,2.0,74,127,instrument
29.0,4.0,60,127,instrument
29.0,4.0,63,127,instrument
29.0,4.0,67,127,instrument
33.0,4.0,62,127,instrument
33.0,4.0,65,127,instrument
33.0,4.0,68,127,instrument
33.0,4.0,72,127,instrument
37.0,4.0,67,127,instrument
37.0,4.0,71,127,instrument
37.0,4.0,74,127,instrument
37.0,4.0,77,127,instrument
41.0,4.0,60,127,instrument
41.0,4.0,63,127,instrument
41.0,4.0,67,127,instrument
45.0,4.0,60,127,instrument
45.0,4.0,63,127,instrument
45.0,4.0,67,127,instrument
49.0,4.0,62,127,instrument
49.0,4.0,65,127,instrument
49.0,4.0,68,127,instrument
49.0,4.0,72,127,instrument
53.0,4.0,67,127,instrument
53.0,4.0,71,127,instrument
53.0,4.0,74,127,instrument
53.0,4.0,77,127,instrument
57.0,4.0,60,127,instrument
57.0,4.0,63,127,instrument
57.0,4.0,67,127,instrument
61.0,4.0,71,127,instrument
61.0,4.0,74,127,instrument
61.0,4.0,77,127,instrument
61.0,4.0,80,127,instrument
65.0,4.0,60,127,instrument
65.0,4.0,63,127,instrument
65.0,4.0,67,127,instrument
69.0,4.0,71,127,instrument
69.0,4.0,74,127,instrument
69.0,4.0,77,127,instrument
69.0,4.0,80,127,instrument
73.0,4.0,67,127,instrument
73.0,4.0,71,127,instrument
73.0,4.0,74,127,instrument
77.0,1.0,60,127,instrument
77.0,1.0,63,127,instrument
77.0,1.0,67,127,instrument
78.0,3.0,70,127,instrument
78.0,3.0,74,127,instrument
78.0,3.0,77,127,instrument
81.0,2.0,68,127,instrument
81.0,2.0,72,127,instrument
81.0,2.0,75,127,instrument
83.0,2.0,63,127,instrument
83.0,2.0,67,127,instrument
83.0,2.0,70,127,instrument
85.0,2.0,68,127,instrument
85.0,2.0,72,127,instrument
85.0,2.0,75,127,instrument
87.0,1.0,63,127,instrument
87.0,1.0,67,127,instrument
87.0,1.0,70,127,instrument
88.0,1.0,70,127,instrument
88.0,1.0,74,127,instrument
88.0,1.0,77,127,instrument
88.0,1.0,80,127,instrument
89.0,4.0,63,127,instrument
89.0,4.0,67,127,instrument
89.0,4.0,70,127,instrument
93.0,2.0,68,127,instrument
93.0,2.0,72,127,instrument
93.0,2.0,75,127,instrument
95.0,1.0,67,127,instrument
95.0,1.0,70,127,instrument
95.0,1.0,74,127,instrument
96.0,1.0,62,127,instrument
96.0,1.0,66,127,instrument
96.0,1.0,69,127,instrument
96.0,1.0,72,127,instrument
97.0,4.0,67,127,instrument
97.0,4.0,70,127,instrument
97.0,4.0,74,127,instrument
101.0,8.0,66,127,instrument
101.0,8.0,69,127,instrument
