Start,Duration,Pitch,Velocity,Instrument
0.15,4.5,67,127,instrument
0.15,4.5,70,127,instrument
0.15,4.5,74,127,instrument
4.65,1.0,66,127,instrument
4.65,1.0,69,127,instrument
4.65,1.0,72,127,instrument
4.65,1.0,75,127,instrument
5.65,1.0,69,127,instrument
5.65,1.0,73,127,instrument
5.65,1.0,75,127,instrument
5.65,1.0,79,127,instrument
6.65,2.0,62,127,instrument
6.65,2.0,66,127,instrument
6.65,2.0,69,127,instrument
8.65,2.0,67,127,instrument
8.65,2.0,70,127,instrument
8.65,2.0,74,127,instrument
10.65,2.0,67,127,instrument
10.65,2.0,70,127,instrument
10.65,2.0,74,127,instrument
12.65,3.0,63,127,instrument
12.65,3.0,67,127,instrument
12.65,3.0,70,127,instrument
15.65,1.0,69,127,instrument
15.65,1.0,72,127,instrument
15.65,1.0,75,127,instrument
15.65,1.0,79,127,instrument
16.65,2.0,62,127,instrument
16.65,2.0,66,127,instrument
16.65,2.0,69,127,instrument
16.65,2.0,72,127,instrument
18.65,2.0,67,127,instrument
18.65,2.0,70,127,instrument
18.65,2.0,74,127,instrument
20.65,2.0,60,127,instrument
20.65,2.0,63,127,instrument
20.65,2.0,67,127,instrument
22.65,2.0,62,127,instrument
22.65,2.0,66,127,instrument
22.65,2.0,69,127,instrument
22.65,2.0,72,127,instrument
24.65,2.0,70,127,instrument
24.65,2.0,73,127,instrument
24.65,2.0,77,127,instrument
26.65,2.0,60,127,instrument
26.65,2.0,64,127,instrument
26.65,2.0,67,127,instrument
26.65,2.0,70,127,instrument
28.65,1.0,65,127,instrument
28.65,1.0,68,127,instrument
28.65,1.0,72,127,instrument
29.65,1.0,60,127,instrument
29.65,1.0,64,127,instrument
29.65,1.0,67,127,instrument
29.65,1.0,70,127,instrument
30.65,1.0,65,127,instrument
30.65,1.0,68,127,instrument
30.65,1.0,72,127,instrument
31.65,0.5,60,127,instrument
31.65,0.5,64,127,instrument
31.65,0.5,67,127,instrument
32.15,0.5,60,127,instrument
32.15,0.5,63,127,instrument
32.15,0.5,67,127,instrument
32.65,1.0,67,127,instrument
32.65,1.0,70,127,instrument
32.65,1.0,74,127,instrument
33.65,1.0,62,127,instrument
33.65,1.0,66,127,instrument
33.65,1.0,69,127,instrument
34.65,1.0,67,127,instrument
34.65,1.0,70,127,instrument
34.65,1.0,74,127,instrument
35.65,1.0,62,127,instrument
35.65,1.0,66,127,instrument
35.65,1.0,69,127,instrument
36.65,1.0,67,127,instrument
36.65,1.0,70,127,instrument
36.65,1.0,74,127,instrument
37.65,1.0,62,127,instrument
37.65,1.0,66,127,instrument
37.65,1.0,69,127,instrument
