Start,Duration,Pitch,Velocity,Instrument
1.0,3.5,62,127,instrument
1.0,3.5,65,127,instrument
1.0,3.5,69,127,instrument
4.5,0.5,61,127,instrument
4.5,0.5,64,127,instrument
4.5,0.5,67,127,instrument
4.5,0.5,70,127,instrument
4.5,0.5,74,127,instrument
5.0,1.5,62,127,instrument
5.0,1.5,65,127,instrument
5.0,1.5,69,127,instrument
6.5,0.5,61,127,instrument
6.5,0.5,64,127,instrument
6.5,0.5,67,127,instrument
6.5,0.5,70,127,instrument
6.5,0.5,74,127,instrument
7.0,1.5,62,127,instrument
7.0,1.5,65,127,instrument
7.0,1.5,69,127,instrument
8.5,0.5,67,127,instrument
8.5,0.5,70,127,instrument
8.5,0.5,74,127,instrument
9.0,1.0,62,127,instrument
9.0,1.0,65,127,instrument
9.0,1.0,69,127,instrument
10.0,1.0,67,127,instrument
10.0,1.0,70,127,instrument
10.0,1.0,74,127,instrument
10.0,1.0,77,127,instrument
11.0,1.0,62,127,instrument
11.0,1.0,65,127,instrument
11.0,1.0,69,127,instrument
12.0,1.0,69,127,instrument
12.0,1.0,73,127,instrument
12.0,1.0,76,127,instrument
13.0,2.0,62,127,instrument
13.0,2.0,65,127,instrument
13.0,2.0,69,127,instrument
15.0,2.0,62,127,instrument
15.0,2.0,65,127,instrument
15.0,2.0,69,127,instrument
17.0,2.0,64,127,instrument
17.0,2.0,67,127,instrument
17.0,2.0,70,127,instrument
17.0,2.0,74,127,instrument
19.0,1.0,62,127,instrument
19.0,1.0,65,127,instrument
19.0,1.0,69,127,instrument
20.0,0.5,62,127,instrument
20.0,0.5,65,127,instrument
20.0,0.5,69,127,instrument
20.5,0.5,69,127,instrument
20.5,0.5,73,127,instrument
20.5,0.5,76,127,instrument
20.5,0.5,79,127,instrument
21.0,2.0,62,127,instrument
21.0,2.0,65,127,instrument
21.0,2.0,69,127,instrument
23.0,2.0,62,127,instrument
23.0,2.0,65,127,instrument
23.0,2.0,69,127,instrument
25.0,2.0,64,127,instrument
25.0,2.0,67,127,instrument
25.0,2.0,70,127,instrument
25.0,2.0,74,127,instrument
27.0,1.0,62,127,instrument
27.0,1.0,65,127,instrument
27.0,1.0,69,127,instrument
28.0,0.5,62,127,instrument
28.0,0.5,65,127,instrument
28.0,0.5,69,127,instrument
28.5,0.5,69,127,instrument
28.5,0.5,73,127,instrument
28.5,0.5,76,127,instrument
28.5,0.5,79,127,instrument
29.0,1.0,62,127,instrument
29.0,1.0,65,127,instrument
29.0,1.0,69,127,instrument
30.0,0.5,60,127,instrument
30.0,0.5,64,127,instrument
30.0,0.5,67,127,instrument
30.5,0.5,60,127,instrument
30.5,0.5,64,127,instrument
30.5,0.5,67,127,instrument
30.5,0.5,70,127,instrument
31.0,1.0,65,127,instrument
31.0,1.0,69,127,instrument
31.0,1.0,72,127,instrument
32.0,0.5,62,127,instrument
32.0,0.5,65,127,instrument
32.0,0.5,69,127,instrument
32.5,0.5,67,127,instrument
32.5,0.5,71,127,instrument
32.5,0.5,74,127,instrument
32.5,0.5,77,127,instrument
33.0,1.5,60,127,instrument
33.0,1.5,64,127,instrument
33.0,1.5,67,127,instrument
34.5,0.5,65,127,instrument
34.5,0.5,69,127,instrument
34.5,0.5,72,127,instrument
35.0,0.5,60,127,instrument
35.0,0.5,64,127,instrument
35.0,0.5,67,127,instrument
35.0,0.5,70,127,instrument
35.5,0.5,65,127,instrument
35.5,0.5,69,127,instrument
35.5,0.5,72,127,instrument
36.0,1.0,60,127,instrument
36.0,1.0,64,127,instrument
36.0,1.0,67,127,instrument
36.0,1.0,70,127,instrument
37.0,1.0,65,127,instrument
37.0,1.0,69,127,instrument
37.0,1.0,72,127,instrument
38.0,0.5,64,127,instrument
38.0,0.5,67,127,instrument
38.0,0.5,70,127,instrument
38.0,0.5,73,127,instrument
38.0,0.5,77,127,instrument
38.5,0.5,65,127,instrument
38.5,0.5,69,127,instrument
38.5,0.5,72,127,instrument
38.5,0.5,75,127,instrument
39.0,1.0,70,127,instrument
39.0,1.0,74,127,instrument
39.0,1.0,77,127,instrument
40.0,0.5,67,127,instrument
40.0,0.5,70,127,instrument
40.0,0.5,74,127,instrument
40.5,0.5,60,127,instrument
40.5,0.5,64,127,instrument
40.5,0.5,67,127,instrument
40.5,0.5,70,127,instrument
41.0,1.5,65,127,instrument
41.0,1.5,69,127,instrument
41.0,1.5,72,127,instrument
42.5,0.5,70,127,instrument
42.5,0.5,74,127,instrument
42.5,0.5,77,127,instrument
43.0,0.5,65,127,instrument
43.0,0.5,69,127,instrument
43.0,0.5,72,127,instrument
43.0,0.5,75,127,instrument
43.5,0.5,70,127,instrument
43.5,0.5,74,127,instrument
43.5,0.5,77,127,instrument
44.0,1.0,65,127,instrument
44.0,1.0,69,127,instrument
44.0,1.0,72,127,instrument
45.0,2.0,70,127,instrument
45.0,2.0,74,127,instrument
45.0,2.0,77,127,instrument
47.0,2.0,64,127,instrument
47.0,2.0,67,127,instrument
47.0,2.0,70,127,instrument
47.0,2.0,74,127,instrument
49.0,2.0,62,127,instrument
49.0,2.0,65,127,instrument
49.0,2.0,69,127,instrument
51.0,2.0,64,127,instrument
51.0,2.0,67,127,instrument
51.0,2.0,70,127,instrument
51.0,2.0,74,127,instrument
53.0,1.5,62,127,instrument
53.0,1.5,65,127,instrument
53.0,1.5,69,127,instrument
54.5,0.5,65,127,instrument
54.5,0.5,69,127,instrument
54.5,0.5,72,127,instrument
55.0,1.0,62,127,instrument
55.0,1.0,65,127,instrument
55.0,1.0,69,127,instrument
56.0,1.0,69,127,instrument
56.0,1.0,73,127,instrument
56.0,1.0,76,127,instrument
56.0,1.0,79,127,instrument
57.0,2.0,62,127,instrument
57.0,2.0,65,127,instrument
57.0,2.0,69,127,instrument
59.0,2.0,64,127,instrument
59.0,2.0,67,127,instrument
59.0,2.0,70,127,instrument
59.0,2.0,74,127,instrument
61.0,1.5,62,127,instrument
61.0,1.5,65,127,instrument
61.0,1.5,69,127,instrument
62.5,0.5,65,127,instrument
62.5,0.5,69,127,instrument
62.5,0.5,72,127,instrument
63.0,1.0,62,127,instrument
63.0,1.0,65,127,instrument
63.0,1.0,69,127,instrument
64.0,1.0,69,127,instrument
64.0,1.0,73,127,instrument
64.0,1.0,76,127,instrument
64.0,1.0,79,127,instrument
65.0,3.5,62,127,instrument
65.0,3.5,65,127,instrument
65.0,3.5,69,127,instrument
68.5,0.5,61,127,instrument
68.5,0.5,64,127,instrument
68.5,0.5,67,127,instrument
68.5,0.5,70,127,instrument
68.5,0.5,74,127,instrument
69.0,3.5,62,127,instrument
69.0,3.5,65,127,instrument
69.0,3.5,69,127,instrument
72.5,0.5,67,127,instrument
72.5,0.5,70,127,instrument
72.5,0.5,74,127,instrument
73.0,1.0,62,127,instrument
73.0,1.0,65,127,instrument
73.0,1.0,69,127,instrument
